isVegi;vegiLabel;name;content
"1";"vegi";"vitality";"Ravioli mit Spinat-Riccottafüllung "
"0";"fleisch";"hot&cold";"hot & cold Buffet täglich variierend"
"0";"fleisch";"food market dinner";"Panang Curry mit Rindfleisch  Erdnüssen und Cahewkernen  Jasminreis  gebratenes Gemüse Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"food market dinner";"Panang Curry mit Rindfleisch  Erdnüssen und Cahewkernen Jasminreis  gebratenes Gemüse Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"Asia delight";"AKIHITO Chicken Wings pikant mariniert serviert mit Asianudeln und Gemüsestreifen dazu Lauch-Zwiebelgemüse"
"1";"vegi";"Asia green";"GHANA DAL Veganes Indisches Curry mit Kichererbsen, Kartoffeln, Karotten, Sellerie und Zucchetti serviert mit Gewürzreis dazu Knäckebrot und Zwiebelsprossen"
"0";"fleisch";"Wok";"SERORI Streifen vom Hirsch oder Schwein oder BIO Tofu (Soja)  an scharfer Koreanischer Sauce serviert mit Karotten, Kohlrabi und Chinakohl Beilage nach Ihrer Wahl"
"0";"fleisch";"fire";"Chilli con Carne mit Reis  und Nachos"
"0";"fleisch";"grill";"Rehpfeffer mit Galettinw Provecale, Rotkraut "
"1";"vegi";"Vorspeise 3";"Saure Eierschwämmli, Radicchio, Petersilie, Süsskartoffeln"
"1";"vegi";"Hauptgang 1";"Schwarze Bohnen, Fenchel, Peperoni, Brunnenkresse, Zitronenricotta"
"0";"fleisch";"Hauptgang 2";"Wels, Wildreis, Catalogna, Knoblauch-Estragon Vinagrette"
"0";"fleisch";"Hauptgang 3";"Perlhuhnbrust, Patatine, Grünkohl, Feige, Ingwer"
"0";"fleisch";"ell";"Schlemmerfilet Italiano mit Kräuterkruste Ofenkartoffeln Tagessalat "
"0";"fleisch";"classic";"Pustaspiess an Paprikasauce Pilaw Reis Mischgemüse "
"1";"vegi";"veggie";"Kichererbsen Ragout mit Peperoni, Zwiebeln und Auberginen an Cajunsauce, Teigwaren Tagessalat "
"0";"fleisch";"pot&spoon";"Feuriger Sauerkraut Eintopf mit Kartoffeln  und Schweinsgeschnetzeltem Tagessalat "
"0";"fleisch";"Traditional";"Pizza Diavola garniert mit pikanter Salami, roten Pepperonis  dazu ein Tagessalat"
"0";"fleisch";"Garden";"G-ESS SALAT mit Rinds Meatballs oder Linsen-Quinoa Bällchen mit Joghurtfüllung  oder entscheiden Sie sich für  einen Thun- oder Griechischen Salat?"
"1";"vegi";"Aktuell";"Raclette - der Klassiker mit Kartoffeln Cornichons, Essigzwiebeln und zartem Käse"
"0";"fleisch";"Coconut Soup";"Reis-Kokos-Suppe mit Cipolloti, Chilis und Rindfleischbällchen"
"0";"fleisch";"Stew";"Balinesisches Rindfleisch-Curry mit Joghurt  dazu Couscous und Gurken-Papaya-Salat"
"0";"fleisch";"LOCAL";"Zartes Rinds-Geschnetzeltes an leichter Cognacsauce dazu knusprige Butterrösti und gebratene Zucchetti mit Peterli und Feta"
"0";"fleisch";"STREET";"Rendang Daging mit zartem Pouletfleisch, Tamarind, Galgant und Basmatireis dazu Safrangemüse"
"0";"fleisch";"HOME";"G`Hackets und Hörnli serviert mit Reibkäse und fruchtigem Apfelmus"
"0";"fleisch";"pasta classica";"Pasta alla carbonara mit Schinken, Rahmsauce,  Parmesan und Pfeffer Menüsalat"
"0";"fleisch";"pasta della nonna";"Asia Chinanudeln mit Sojasauce, Gemüsestreifen und  Pouletgeschnetzeltem"
"0";"fleisch";"Trailerburger";"Trailer Burger Saftiger Rindfleisch-Burger  im Brioche Bun mit Eisbergsalat, Tomatenscheibe, Essiggurke, Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"BBQ Pork Burger mit Schweinefleisch  Mais, Tomaten, Zwiebeln  und Cheddar  dazu Nacho Chips"
"1";"vegi";"Garden";"Vegi Special Panierte Champignons auf Peperonisalsa dazu Patatas Brava und Curryratatouille"
"0";"fleisch";"favorite";"Kalbsvoressen mit Kräutersauce mit Eier-Spätzli und Blumenkohl "
"1";"vegi";"vitality";"Linseneintopf dazu Couscous und Asiagemüse "
"0";"fleisch";"hot&cold";"hot & cold Buffet täglich variierend"
"1";"vegi";"Vegi Menü";"Röstirolle mit Pilzfüllung Rahmlauch  Tagessalat  "
"0";"fleisch";"food market dinner";"Patsa alla Amatricianan  mit Speck-Tomaten Rahmsauce  dazu ein Menüsalat   Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"food market dinner";"Pasta alla Amatriciana mit Speck-Tomaten Rahmsauce  dazu ein Menüsalat   Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"Asia delight";"IKAN BALI Gebratenes MSC Dorschfilet an Soja- Wasabi Sauce serviert mit Asia Nudeln und Mohn dazu Karotten-Kohlrabengemüse mit 5 Finger Gewürz"
"1";"vegi";"Asia green";"BAWANG Malaiisches Zwiebel-Gurkencurry mit Ingwer serviert mit gelbem Reis dazu drei Lotus Won-Ton"
"0";"fleisch";"Wok";"SERORI Streifen vom Hirsch oder Schwein oder BIO Tofu (Soja)  an scharfer Koreanischer Sauce serviert mit Karotten, Kohlrabi und Chinakohl Beilage nach Ihrer Wahl"
"0";"fleisch";"fire";"Rindshackkugeln mit Kravättli und Gemüse"
"0";"fleisch";"grill";"Raclette mit Kartoffeln,zweierlei Chipollata, Speckstreifen, Cornichons, Silberzwiebeln und Curry-Gemüse"
"0";"fleisch";"Vorspeise 3";"Broccoli, Sardellen, Kapern, Peperoncini, Knoblauch"
"1";"vegi";"Hauptgang 1";"Penne, Pilze, Mangold, Rahm, Sonneblumenkerne"
"0";"fleisch";"Hauptgang 2";"Merlanfilet, Kartoffeln, Wurzelgemüse, Kumquats"
"0";"fleisch";"Hauptgang 3";"Rindskopfbacken, Weissweinrisotto, Romanesco, Meerrettich"
"0";"fleisch";"ell";"Lammhackbällchen mit Joghurt-Chili Dip Cous Cous "Ras el Hanout" Butterbohnen "
"0";"fleisch";"classic";"Chop-Suey Chinanudeln mit Rindfleisch (CH) und Gemüse Tagessalat "
"1";"vegi";"veggie";"Vegetarisches Risotto mit Gorgonzola, Wurzelgemüse und Nusspesto Tagessalat "
"0";"fleisch";"pot&spoon";"Königsberger Klöpse an einer hellen Kapern Sauce Petersilienkartoffel Tagessalat "
"0";"fleisch";"Traditional";"Rindsburger im Sesambrötli  Sauce und Beigemüse nach Wunsch  dazu Kartoffel-Wedges und einen Tagessalat"
"0";"fleisch";"Garden";"G-ESS SALAT mit Rinds Meatballs oder Linsen-Quinoa Bällchen mit Joghurtfüllung  oder entscheiden Sie sich für  einen Thun- oder Griechischen Salat?"
"1";"vegi";"Aktuell";"Raclette - der Klassiker mit Kartoffeln Cornichons, Essigzwiebeln und zartem Käse"
"0";"fleisch";"Coconut Soup";"Tomaten-Kokos-Suppe mit Thai Gemüse, Koriander und Garnelen"
"0";"fleisch";"Stew";"Butter Chicken mit Linsen Dal  und Basmatireis"
"0";"fleisch";"LOCAL";"Goldgelb gebratenes Piccata vom Schwein an Portweinjus dazu sämiger Weissweinrisotto und eine Ofentomate mit Vanille und Rosmarin"
"0";"fleisch";"STREET";"The Italian Burger saftiger Rindsburger im Ciabattabun mit Rucola, Pesto Rosso, Tomaten und Mozzarella dazu knusprige Country Cuts mit Oregano"
"0";"fleisch";"HOME";"Schweins-Geschnetzeltes an Pommery-Senfsauce dazu Kartoffelstock und grüne Schmorbohnen"
"0";"fleisch";"pasta classica";"Farfalle con salsa di funghi mit Champignonrahmsauce und Brätkügelchen Menüsalat"
"0";"fleisch";"pizza bella italia";"Pizza alla pancetta  e pecorino mit Speck, Peperonistreifen, Pecorino hausgemacheter Tomatensauce und Mozzarella"
"0";"fleisch";"Trailerburger";"Trailer Burger Saftiger Rindfleisch-Burger  im Brioche Bun mit Eisbergsalat, Tomatenscheibe, Essiggurke, Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Griechische Gyros vom Schwein mit Tzatziki  dazu Country Cuts mit Oregano  und Chabissalat"
"1";"vegi";"Garden";"Indischer Riesen-Samosa mit Linsendal und Zitronenreis"
"1";"vegi";"vitality";"Kürbis-Marroni-Ragout an Currysauce mit Reis und Gemüse"
"0";"fleisch";"hot&cold";"hot & cold Buffet täglich variierend"
"1";"vegi";"Vegi Menü";"Kichererbsen Ragout mit Peperoni, Zwiebeln und Auberginen an Cajunsauce, Teigwaren Tagessalat "
"0";"fleisch";"food market dinner";"Bucket full of Wings  Leckere Chicken Wings  oder Quorn Wings  mit knusprigen Pommes frites  und einem Menüsalat "
"0";"fleisch";"food market dinner";"Bucket full of Wings  Leckere Chicken Wings  oder Quorn Wings  mit knusprigen Pommes frites  und einem Menüsalat "
"0";"fleisch";"Wok";"TNMI PED Streifen von der Känguruh oder Seppia Ananas-Schnitt oder marinierter Quorn (Pilz) an Black Bean Sauce serviert mit Pastinake, Peperoni und rote Zwiebeln Beilage nach Ihrer Wahl"
"0";"fleisch";"Asia delight";"THIT MEO Schweizer Schweinsgeschnetzeltes mit Zwiebeln, Ingwer, Knoblauch, Austernsauce und Kokosnussmilch serviert mit Nestnudeln und Gemüsestreifen serviert mit Karottengemüse"
"1";"vegi";"Asia green";"DOI CHANG Rotes Thaicurry - pikant mit Zucchetti, Karotten, Bambus und Sellerie serviert mit Basmatireis und Randenstreifen dazu ein Pappadam"
"0";"fleisch";"fire";"Chicken Nuggets mit Cocktailsauce, Ofenkartoffeln und Knackerbsen"
"0";"fleisch";"grill";"Asia Paturi Maach Fischfilet im Bananenblatt  mit Mango-Chutney, Basmsatireis und gedämpftem Lattich dazu gibt es ein Lassie"
"0";"fleisch";"Vorspeise 3";"Piemonteser Rinderspeck, Rucola, Oliven, Focaccia"
"1";"vegi";"Hauptgang 1";"Kartoffelstampf, Kürbis, Radicchio, Limette, Feta, Baumnüsse "
"0";"fleisch";"Hauptgang 2";"Lachs, Speck, Basmatireis, Randen ,Sauerampfer-Limonenöl"
"0";"fleisch";"Hauptgang 3";"Wildschweinragout, Polenta, Wirz, Granatapfel"
"0";"fleisch";"ell";"Nasi-Goreng mit Poulet und knackigem  Gemüse, Soja und Reis Tagessalat "
"0";"fleisch";"classic";"Norwegischer Fischburger in Sesam Bun Dill Dip, Gurken Brätlerkartoffeln "
"1";"vegi";"veggie";"Butterrösti mit Waldpilzragout an Kräutersauce Tagessalat "
"0";"fleisch";"pot&spoon";"Pouletcurryballs auf gebratenem Reis mit Sojasauce und Gemüse Tagessalat "
"0";"fleisch";"Traditional";"MSC Seelachstranche mit, leckeren Salzkartoffeln und Rahmspinat dazu Kräuter-Zitronenmayonnaise"
"1";"vegi";"Favorite";"Mexico-Teller 4 Jalapeños mit  Tomaten-Knoblauch Reis dazu Tex-Mex Gemüse und Crème Fraiche"
"0";"fleisch";"Garden";"G-ESS SALAT mit Rinds Meatballs oder Linsen-Quinoa Bällchen mit Joghurtfüllung  oder entscheiden Sie sich für  einen Thun- oder Griechischen Salat?"
"1";"vegi";"Aktuell";"Raclette - der Klassiker mit Kartoffeln Cornichons, Essigzwiebeln und zartem Käse"
"0";"fleisch";"Coconut Soup";"Grüne Thai Suppe Limetten-Kokossuppe mit Reis, Karotten, Broccoli Frühlingszwiebeln und Poulet"
"1";"vegi";"Stew";"Laksa Curry mit Quorn, Chili und Kokos  dazu gebratene Nudeln und Pak Choi"
"0";"fleisch";"LOCAL";"Goldgelb gebratenes Piccata vom Schwein an Portweinjus dazu sämiger Weissweinrisotto und eine Ofentomate mit Vanille und Rosmarin"
"0";"fleisch";"STREET";"Knusprige Chicken Nuggets mit Cocktailsauce dazu Pommes Frites und Cole Slaw Salat"
"0";"fleisch";"HOME";"Grill-Bratwurst an deftiger Zwiebelsauce dazu Pommes Carrées und glasierte Erbsli mit Rüebli"
"0";"fleisch";"pasta della nonna";"Rigatoni e cozze mit  Miesmuscheln,Pernod , Tomatenwürfel  und Kerbel-Dill Pesto"
"0";"fleisch";"pizza bella italia";"Pizza mexicana mit hausgemachter Tomatensauce, Rindsgehacktem, rote Bohnen und Cheddarkäse"
"0";"fleisch";"Trailerburger";"Trailer Burger Saftiger Rindfleisch-Burger  im Brioche Bun mit Eisbergsalat, Tomatenscheibe, Essiggurke, Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Calamares-Ringe im Backteig mit Remouladensauce  dazu Salzkartoffeln"
"1";"vegi";"Garden";"Appenzeller Chässpätzli mit würzigem Käse  Frühlingslauch, Kartoffeln und Rahm  garniert mit Röstzwiebeln"
"0";"fleisch";"favorite";"DOZ Spaghetti Variation  Hirschbolognese, Carbonara und  Tomatensauce dazu Gemüse"
"0";"fleisch";"hot&cold";"hot & cold Buffet täglich variierend"
"1";"vegi";"Vegi Menü";"Risotto "Napoli" Tomatenrisotto  mit Wurzelgemüse  Tagessalat  "
"0";"fleisch";"food market dinner";"Spätzligratin mit Gemüse,Pilzen und Brätkügelchen  dazu ein Menüsalat   Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"food market dinner";"Spätzligratin mit Gemüse,Pilzen und Brätkügelchen  dazu ein Menüsalat   Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"Asia delight";"PING SHA Geschnetzeltes von der Ente an Kumquatssauce serviert mit Jasminreis und schwarzem Sesam dazu Sellerie-Randengemüse aus dem Ofen"
"1";"vegi";"Asia green";"SENTOSA Gebratene Nudeln - Singapor Style mit Sellerie, Karotten, Zucchetti und Ei serviert mit zwei Frühlingsrollen dazu Sellerie-Randengemüse aus dem Ofen"
"0";"fleisch";"Wok";"TNMI PED Streifen von der Känguruh oder Seppia Ananas-Schnitt oder marinierter Quorn (Pilz) an Black Bean Sauce serviert mit Pastinake, Peperoni und rote Zwiebeln Beilage nach Ihrer Wahl"
"0";"fleisch";"fire";"MSC-Fischroulade mit Spinat und Käse, Dillsauce, Reis und buntem Ofengemüse"
"0";"fleisch";"grill";"The Green Burger im grünen Bun mit Rindsburger, Spinat,  Erbsen-Cheddar Sauce mit knusprigen Pommes frites, Coleslaw Salat"
"1";"vegi";"Vorspeise 3";"Quinoa, Granatapfel, Kürbis, Spinat, Sonnenblumenkerne"
"1";"vegi";"Hauptgang 1";"Rote Linsen, Randen, Sellerie, Shiitakepilze, Kerbel"
"0";"fleisch";"Hauptgang 2";"Pulpo, Cous-Cous, Orange, Zucchetti, Karotten, Koriander"
"0";"fleisch";"Hauptgang 3";"Lammburger, Minzejoghurt, Spitzkohl, Pommes Alumettes"
"0";"fleisch";"ell";"Glasierte Schweinshalsbraten  mit Rosmarin Jus Kartoffelstock Mischgemüse "
"0";"fleisch";"Traditional";"AKIHITO Chicken Wings pikant mariniert serviert mit Asianudeln und Gemüsestreifen dazu Lauch-Zwiebelgemüse"
"0";"fleisch";"Garden";"G-ESS SALAT mit Rinds Meatballs oder Linsen-Quinoa Bällchen mit Joghurtfüllung  oder entscheiden Sie sich für  einen Thun- oder Griechischen Salat?"
"1";"vegi";"Aktuell";"Raclette - der Klassiker mit Kartoffeln Cornichons, Essigzwiebeln und zartem Käse"
"0";"fleisch";"LOCAL";"Forellenfilet vom Grill im Speckmantel auf Rahmwirz dazu Schnittlauchkartoffeln"
"0";"fleisch";"STREET";"Burrito Ciudad Juarez mit Schweinefleischstreifen,  Lattich, Guacamole, Crème fraiche und Cheddar dazu Nacho Chips"
"0";"fleisch";"HOME";"Pasta Plausch Spaghetti mit Carbonara oder all`arrabiata dazu Reibkäse und ein Menusalat"
"0";"fleisch";"pasta della nonna";"Fusilli al cervo mit  Hirschgeschnetzeltem, Marronie, Randen  und Sauerrahm"
"0";"fleisch";"Trailerburger";"Trailer Burger Saftiger Rindfleisch-Burger  im Brioche Bun mit Eisbergsalat, Tomatenscheibe, Essiggurke, Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Halbes Poulet aus dem Ofen  mit BBQ Dip dazu Kartoffelund Coleslaw Salat"
"0";"fleisch";"favorite";"Forellenfilet aus dem Ofen an Randensauce mit Reis  und Lauchgemüse "
"0";"fleisch";"chef's world";"DOZ Rind-Burger Sesambun Salat,Tomate,Gurke BBQ-Sauce und Ofen-Kartoffeln"
"0";"fleisch";"hot&cold";"hot & cold Buffet täglich variierend"
"1";"vegi";"Vegi Menü";"Pasta  mit Kürbis und Pilzen an Cremesauce Tagessalat "
"0";"fleisch";"food market dinner";"Truten oder Tofu Piccata mit Teigwaren pikanter Tomatensauce  und Tagesgemüse"
"0";"fleisch";"food market dinner";"Truten oder Tofu Piccata  mit Teigwaren pikanter Tomatensauce  und Tagesgemüse  "
"0";"fleisch";"Wok";"KO WAI Streifen vom Lamm oder Black Tiger Crevetten oder Steinpilze   an thailändischer Hühnerbrühe serviert mit Pfefferminze, Chili, Sojasprossen, Kürbis und Karotten Beilage nach Ihrer Wahl"
"0";"fleisch";"Asia delight";"KOTA KINABALU Wild-Hasen Ragout Malaiischer Art mit Tamarinde, Sambal Oelek, Koreander und Kokosnussmilch serviert mit gelbem Reis mit Gemüsetreifen dazu Fenchel mit Karotten und Curry"
"1";"vegi";"Asia green";"PEKING NOODLES Nudelgericht aus Peking an Sweet'n Sour Sauce serviert mit Karotten, Lauch, Zucchetti und Sellerie dazu Fenchel mit Karotten und Curry separat zwei Grünkohl-Hanfbällchen"
"0";"fleisch";"fire";"Kalbsrollbraten an Portwein-Sauce und Tomaten-Polenta mit glasierten Pastinaken"
"0";"fleisch";"3-Gang-Menü (inkl. 5dl Mineral / 1 Kaffee oder Espresso)";"Wählen Sie Ihr 3-Gang-Tagesmenü bestehend aus  1 Vorspeise 1 Hauptgang 1 Dessert"
"1";"vegi";"Vorspeise 3";"Scaramorza, Randen, Rucola, Balsamico"
"1";"vegi";"Hauptgang 1";"Ei, Brot, Eierschwämmli, Karotten, Petersilie"
"0";"fleisch";"Hauptgang 2";"Sepie, Wildreis, Tomaten, Lauch, Catalogna"
"0";"fleisch";"Hauptgang 3";"Entenbrust, Pastinaken, Artischocken, Orange"
"0";"fleisch";"Hausgemachte Pizza";"Pizza Hawaii Ofenfrische Pizza mit Tomaten, Mozzarella, Schinken und Ananas"
"0";"fleisch";"Insalata";"Insalata California Gemischte Salate mit Eisbergsalat, Mais, Speck und Croutons Serviert mit Beilage aus dem Korb"
"0";"fleisch";"ell";"Hirschburger im Sesambun mit Marroni Chutney und Rotkrautsalat Pommes frites Tagessalat  "
"1";"vegi";"classic";"Sellerie Piccata  auf roter Peperonisauce Polenta mit Kräutern Tagessalat "
"1";"vegi";"Aktuell";"Raclette - der Klassiker mit Kartoffeln Cornichons, Essigzwiebeln und zartem Käse"
"0";"fleisch";"Traditional";"Hirsch-Ravioli mit Cinque P Sauce (Rahm, Tomate, Pfeffer, Petersilie und Parmesan) dazu einen Tagessalat"
"1";"vegi";"Favorite";"Ravioli Ravioli  gefüllt mit Arabiatamischung mit Cinque P Sauce (Rahm, Tomate, Pfeffer, Petersilie und Parmesan) dazu einen Tagessalat"
"0";"fleisch";"Garden";"G-ESS SALAT mit Poulet Frühlingsrollen (Schweiz) oder Mozzarellasticks  oder entscheiden Sie sich für  einen Thun- oder Griechischen Salat?"
"0";"fleisch";"Coconut Soup";"Tom Kha Gai mit Zitronengras, Pak Choi, Shiitake, Poulet und Koriander"
"0";"fleisch";"Stew";"Kofta Curry mit Kalbfleischbällchen dazu Lemonrice und Kokosbohnen"
"0";"fleisch";"LOCAL";"Rinds-Jägersteak an rosa Pfeffersauce dazu Rösti und grüne Bohnen"
"0";"fleisch";"STREET";"saftiges paniertes Schweins-Schnitzel mit Pommes frites dazu ein Tagessalat"
"1";"vegi";"GARDEN";"Farfalle alla Genovese Pasta an Pestorahmsauce mit getrockneten Tomaten und Rucola"
"0";"fleisch";"HOME";"Zartes Poulet-Geschnetzeltes mit Dörrtomaten, Oliven und Artischoken dazu Bramata Polenta und ein Tagessalat"
"0";"fleisch";"pasta classica";"Spaghetti bolognaise mit Rindshackfleisch und Petersilie"
"0";"fleisch";"pizza bella italia";"Pizza biancha mit Sauerrahmsauce, Marronie, Kürbiswürfel, Wildschwein-Rohschinken und Rosmarin"
"0";"fleisch";"Trailerburger";"Trailer Burger Saftiger Rindfleisch-Burger  im Brioche Bun mit Eisbergsalat, Tomatenscheibe, Essiggurke, Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Schweins-Krusten-Braten an Biersauce dazu Kartoffelgratin  und glasierte Rüebli"
"1";"vegi";"Garden";"Farfalle alla Genovese Pasta an Pestorahmsauce  mit getrockneten Tomaten und Rucola"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"0";"fleisch";"favorite";"Bami Goreng mit CH Poulet mit Teigwaren und Gemüse "
"0";"fleisch";"food market dinner";"Pouletgeschnetzeltes Süss Sauer  Jasminreis mit Peperoni und Sesam  Als Alternative habe wir auch ein Vegi-Menü"
"0";"fleisch";"HOME ABEND";"Gratinierte Tortelloni mit Ricotta, Rindfleisch und Spinat an Tomaten-Salbeisauce dazu Ratatouille"
"1";"vegi";"GARDEN ABEND";"Gebackene Falafel mit Oriental-Tomatendip und Bratgemüse dazu ein Karotten-Granatapfelsalat"
"0";"fleisch";"food market dinner";"Pouletgeschnetzeltes Süss Sauer Jasminreis und Peperoni mit Sesam  Als Alternative hätten wir auch ein Vegi-Menü"
"0";"fleisch";"Wok";"KO WAI Streifen vom Reh oder Black Tiger Crevetten oder Steinpilze   an thailändischer Hühnerbrühe serviert mit Pfefferminze, Chili, Sojasprossen, Kürbis und Karotten Beilage nach Ihrer Wahl"
"0";"fleisch";"Asia delight";"WELIGAMA Gebratenes MSC Hokifilet an Limettensauce mit Pfeffer serviert mit Süsskartoffeln dazu Auberginen mit Ingwer"
"1";"vegi";"Asia green";"PALAKA Veganes Indisches Curry mit Blattspinat, Karotten, Zwiebeln und Kokosnussmilch serviert mit Basmatireis dazu ein Pappadam (Kichererbsenmehl)"
"0";"fleisch";"fire";"Schweinsgeschnetzeltes Stroganoff mit Spätzli  und Broccoli"
"0";"fleisch";"3-Gang-Menü (inkl. 5dl Mineral / 1 Kaffee oder Espresso)";"Wählen Sie Ihr 3-Gang-Tagesmenü bestehend aus  1 Vorspeise 1 Hauptgang 1 Dessert"
"0";"fleisch";"Vorspeise 3";"Kalbfleisch, Knollensellerie, Peperoni, Dijon Senf, Rahm"
"1";"vegi";"Hauptgang 1";"Kichererbsen, Kürbis, Spinat, Baumnüsse, Sauerrahm"
"0";"fleisch";"Hauptgang 2";"Loup de Mer, Balsamicolinsen, Petersilienwurzel, gelbe Randen, Kerbel "
"0";"fleisch";"Hauptgang 3";"Rippli, Salzkartoffeln, Sauerkraut, Meerettich"
"0";"fleisch";"Pasta";"Pasta al Tonno Pasta an Olivenöl mit MSC Thunfisch, Kapern und Zucchetti"
"0";"fleisch";"Insalata";"Insalata California Gemischte Salate mit Eisbergsalat, Mais, Speck und Croutons Serviert mit Beilage aus dem Korb"
"0";"fleisch";"ell";"Schwarzer Bohnen-Poulet  Eintopf mit Poulet, Kartoffeln und Gemüse Ananas Reis mit Cranbeeris Tagessalat "
"0";"fleisch";"classic";"Fisch Burrito mit Chili-Dip und Gemüse Gebackene Kartoffeln Tagessalat "
"0";"fleisch";"pasta";"Spaghetti "Hönggerberg" mit Schweinsgeschnetzeltem an Pilzsauce und bunten Gemüsestreifen Tagessalat "
